t,a,e,omega,Omega,res,M2
1.039154664614062e+07,4.634830575498150e+00,3.973249760864272e-01,2.592830805335097e+00,0.000000e+00,-5.419858e+00,-2.827027e+00
1.039947912433009e+07,4.634787465292075e+00,3.972813235117554e-01,2.840306139197720e+00,0.000000e+00,-5.416485e+00,-2.576179e+00
1.040741160251956e+07,4.634780045728125e+00,3.972458369971809e-01,3.087771905208661e+00,0.000000e+00,-5.413102e+00,-2.325330e+00
1.041534408070902e+07,4.634796839480316e+00,3.972159270443131e-01,-2.947965331262829e+00,0.000000e+00,8.734834e-01,-2.074482e+00
1.042327655889849e+07,4.634865438239795e+00,3.971979385792606e-01,-2.700543130994565e+00,0.000000e+00,8.769095e-01,-1.823634e+00
1.043120903708796e+07,4.635169548255649e+00,3.972338934668024e-01,-2.453117486416501e+00,0.000000e+00,8.803322e-01,-1.572785e+00
1.043914151527743e+07,4.635625207380166e+00,3.973045201503855e-01,-2.205080423121930e+00,0.000000e+00,8.831434e-01,-1.321937e+00
1.044707399346690e+07,4.634990694982182e+00,3.971258827186043e-01,-1.957417832918974e+00,0.000000e+00,8.863291e-01,-1.071089e+00
1.045500647165637e+07,4.634827221484241e+00,3.970550037815049e-01,-1.710064181891174e+00,0.000000e+00,8.898238e-01,-8.202404e-01
1.046293894984583e+07,4.634786693691803e+00,3.970122698479200e-01,-1.462718486285646e+00,0.000000e+00,8.933264e-01,-5.693921e-01
1.047087142803530e+07,4.634780377835093e+00,3.969773866909678e-01,-1.215382605752219e+00,0.000000e+00,8.968388e-01,-3.185438e-01
1.047880390622477e+07,4.634798567603287e+00,3.969481668791973e-01,-9.680646306810098e-01,0.000000e+00,9.003690e-01,-6.769559e-02
1.048673638441424e+07,4.634871634650888e+00,3.969315997589319e-01,-7.207726745006818e-01,0.000000e+00,9.039253e-01,1.831526e-01
1.049466886260371e+07,4.635198510532534e+00,3.969732316957178e-01,-4.734695521281187e-01,0.000000e+00,9.074704e-01,4.340009e-01
1.050260134079318e+07,4.635595022301737e+00,3.970308371050482e-01,-2.255300291729052e-01,0.000000e+00,9.103791e-01,6.848490e-01
1.051053381898264e+07,4.634976495328425e+00,3.968561619854385e-01,2.196556441115227e-02,0.000000e+00,9.137317e-01,9.356972e-01
1.051846629717211e+07,4.634824127909979e+00,3.967882499016411e-01,2.691899103835999e-01,0.000000e+00,9.173555e-01,1.186545e+00
1.052639877536158e+07,4.634786003781937e+00,3.967465350014608e-01,5.164074445043294e-01,0.000000e+00,9.209861e-01,1.437394e+00
1.053433125355105e+07,4.634780764684175e+00,3.967123929422506e-01,7.636150151140957e-01,0.000000e+00,9.246267e-01,1.688242e+00
1.054226373174052e+07,4.634800382334145e+00,3.966840165492078e-01,1.010804566378024e+00,0.000000e+00,9.282853e-01,1.939090e+00
1.055019620992999e+07,4.634878159800278e+00,3.966690736433343e-01,1.257968078155533e+00,0.000000e+00,9.319699e-01,2.189938e+00
1.055812868811945e+07,4.635228770688109e+00,3.967167563628837e-01,1.505151870161684e+00,0.000000e+00,9.356343e-01,2.440786e+00
1.056606116630892e+07,4.635561825471066e+00,3.967604657173097e-01,1.752990759693724e+00,0.000000e+00,9.386436e-01,2.691634e+00
1.057399364449839e+07,4.634963570428245e+00,3.965908753838303e-01,2.000324962740842e+00,0.000000e+00,9.421576e-01,2.942483e+00
1.058192612268786e+07,4.634821279313674e+00,3.965258270453475e-01,2.247422345851634e+00,0.000000e+00,-5.337277e+00,-3.089854e+00
1.058985860087733e+07,4.634785383722912e+00,3.964852131019924e-01,2.494513882961182e+00,0.000000e+00,-5.333520e+00,-2.839006e+00
1.059779107906680e+07,4.634781194667803e+00,3.964519183583063e-01,2.741595374525107e+00,0.000000e+00,-5.329753e+00,-2.588158e+00
1.060572355725626e+07,4.634802264936254e+00,3.964244986456035e-01,2.988658784440680e+00,0.000000e+00,-5.325968e+00,-2.337310e+00
1.061365603544573e+07,4.634885001821988e+00,3.964113410628726e-01,-3.047489091970297e+00,0.000000e+00,9.610277e-01,-2.086461e+00
1.062158851363520e+07,4.635260169097611e+00,3.964653679642749e-01,-2.800420806422541e+00,0.000000e+00,9.648077e-01,-1.835613e+00
1.062952099182467e+07,4.635526726225756e+00,3.964945521041036e-01,-2.552685358340575e+00,0.000000e+00,9.679206e-01,-1.584765e+00
1.063745347001414e+07,4.634951773118379e+00,3.963308499314861e-01,-2.305506520612488e+00,0.000000e+00,9.715901e-01,-1.333916e+00
1.064538594820361e+07,4.634818646363078e+00,3.962685594842925e-01,-2.058533486158078e+00,0.000000e+00,9.754654e-01,-1.083068e+00
1.065331842639307e+07,4.634784832018978e+00,3.962291175297757e-01,-1.811565501108367e+00,0.000000e+00,9.793457e-01,-8.322198e-01
1.066125090458254e+07,4.634781656993818e+00,3.961967743679143e-01,-1.564607605076401e+00,0.000000e+00,9.832361e-01,-5.813715e-01
1.066918338277201e+07,4.634804208424254e+00,3.961704382399768e-01,-1.317667809875654e+00,0.000000e+00,9.871446e-01,-3.305233e-01
1.067711586096148e+07,4.634892186352771e+00,3.961592573136408e-01,-1.070753846411318e+00,0.000000e+00,9.910788e-01,-7.967501e-02
1.068504833915095e+07,4.635292547513526e+00,3.962199201381992e-01,-8.237968368875866e-01,0.000000e+00,9.949701e-01,1.711732e-01
1.069298081734042e+07,4.635490651642995e+00,3.962342493508918e-01,-5.761673318678897e-01,0.000000e+00,9.981888e-01,4.220214e-01
1.070091329552989e+07,4.634940966159848e+00,3.960770529538567e-01,-3.291375870828037e-01,0.000000e+00,1.002007e+00,6.728696e-01
1.070884577371935e+07,4.634816188686733e+00,3.960174995405013e-01,-8.228590478402271e-02,0.000000e+00,1.006004e+00,9.237178e-01
1.071677825190882e+07,4.634784324132506e+00,3.959793678112238e-01,1.645614604286339e-01,0.000000e+00,1.010005e+00,1.174566e+00
1.072471073009829e+07,4.634782146097836e+00,3.959481430501028e-01,4.113988004577701e-01,0.000000e+00,1.014015e+00,1.425414e+00
1.073264320828776e+07,4.634806232378766e+00,3.959230729336299e-01,6.582181256089147e-01,0.000000e+00,1.018044e+00,1.676262e+00
1.074057568647723e+07,4.634899740912215e+00,3.959141095768243e-01,9.050119281990867e-01,0.000000e+00,1.022099e+00,1.927110e+00
1.074850816466670e+07,4.635325745680362e+00,3.959816892422743e-01,1.151862780507918e+00,0.000000e+00,1.026096e+00,2.177959e+00
1.075644064285616e+07,4.635454360696963e+00,3.959810612692457e-01,1.399384702094824e+00,0.000000e+00,1.029422e+00,2.428807e+00
1.076437312104563e+07,4.634931055664360e+00,3.958307984389978e-01,1.646272201171802e+00,0.000000e+00,1.033383e+00,2.679655e+00
1.077230559923510e+07,4.634813910401918e+00,3.957739746410384e-01,1.893006297532743e+00,0.000000e+00,1.037497e+00,2.930503e+00
1.078023807742457e+07,4.634783881409354e+00,3.957372711802102e-01,2.139736766153557e+00,0.000000e+00,-5.241571e+00,-3.101834e+00
1.078817055561404e+07,4.634782678635313e+00,3.957072977464528e-01,2.386457351526183e+00,0.000000e+00,-5.237443e+00,-2.850986e+00
1.079610303380351e+07,4.634808331006125e+00,3.956836325054795e-01,2.633160076394610e+00,0.000000e+00,-5.233297e+00,-2.600137e+00
1.080403551199297e+07,4.634907668424789e+00,3.956770813263508e-01,2.879837700501724e+00,0.000000e+00,-5.229127e+00,-2.349289e+00
1.081196799018244e+07,4.635359485227220e+00,3.957517420545847e-01,3.126588241880022e+00,0.000000e+00,-5.225029e+00,-2.098441e+00
1.081990046837191e+07,4.635418499919757e+00,3.957362201473981e-01,-2.909183704129111e+00,0.000000e+00,1.061591e+00,-1.847592e+00
1.082783294656138e+07,4.634921952432974e+00,3.955931082639078e-01,-2.662431345683480e+00,0.000000e+00,1.065687e+00,-1.596744e+00
1.083576542475085e+07,4.634811800801057e+00,3.955389876981639e-01,-2.415810664017286e+00,0.000000e+00,1.069915e+00,-1.345896e+00
1.084369790294032e+07,4.634783495850928e+00,3.955038113330994e-01,-2.169192987105097e+00,0.000000e+00,1.074145e+00,-1.095048e+00
1.085163038112978e+07,4.634783250868767e+00,3.954752136281461e-01,-1.922585004640518e+00,0.000000e+00,1.078386e+00,-8.441992e-01
1.085956285931925e+07,4.634810511942033e+00,3.954530997131498e-01,-1.675994680366727e+00,0.000000e+00,1.082644e+00,-5.933510e-01
1.086749533750872e+07,4.634915998194246e+00,3.954491800566902e-01,-1.429428913184600e+00,0.000000e+00,1.086926e+00,-3.425027e-01
1.087542781569819e+07,4.635393424270270e+00,3.955310349934792e-01,-1.182772411067888e+00,0.000000e+00,1.091118e+00,-9.165443e-02
1.088336029388766e+07,4.635383589182478e+00,3.955009303601359e-01,-9.354680317042900e-01,0.000000e+00,1.094662e+00,1.591938e-01
1.089129277207713e+07,4.634913587315274e+00,3.953651058022041e-01,-6.888435408854858e-01,0.000000e+00,1.098886e+00,4.100420e-01
1.089922525026659e+07,4.634809840727822e+00,3.953137358696815e-01,-4.423316449524289e-01,0.000000e+00,1.103222e+00,6.608902e-01
1.090715772845606e+07,4.634783152829073e+00,3.952802482268206e-01,-1.958221152708863e-01,0.000000e+00,1.107561e+00,9.117384e-01
1.091509020664553e+07,4.634783854052037e+00,3.952532123295351e-01,5.067802379318170e-02,0.000000e+00,1.111909e+00,1.162587e+00
1.092302268483500e+07,4.634812767403491e+00,3.952328493661056e-01,2.971608201811400e-01,0.000000e+00,1.116274e+00,1.413435e+00
1.093095516302447e+07,4.634924728477324e+00,3.952318270143122e-01,5.436197944783008e-01,0.000000e+00,1.120663e+00,1.664283e+00
1.093888764121394e+07,4.635427190439020e+00,3.953209350247714e-01,7.901893876880317e-01,0.000000e+00,1.124942e+00,1.915131e+00
1.094682011940341e+07,4.635349961957631e+00,3.952767379801573e-01,1.037385416067424e+00,0.000000e+00,1.128594e+00,2.165979e+00
1.095475259759287e+07,4.634905882075295e+00,3.951482451557582e-01,1.283889859585642e+00,0.000000e+00,1.132937e+00,2.416827e+00
1.096268507578234e+07,4.634808017271331e+00,3.950996752034150e-01,1.530298437103994e+00,0.000000e+00,1.137377e+00,2.667676e+00
1.097061755397181e+07,4.634782854410640e+00,3.950680136944428e-01,1.776705312934608e+00,0.000000e+00,1.141818e+00,2.918524e+00
1.097855003216128e+07,4.634784479477866e+00,3.950426848131917e-01,2.023103189160295e+00,0.000000e+00,-5.136917e+00,-3.113813e+00
1.098648251035075e+07,4.634815091073941e+00,3.950242247525699e-01,2.269484114239446e+00,0.000000e+00,-5.132449e+00,-2.862965e+00
1.099441498854022e+07,4.634933872698372e+00,3.950263138559081e-01,2.515842099966072e+00,0.000000e+00,-5.127959e+00,-2.612117e+00
1.100234746672968e+07,4.635460397348804e+00,3.951225830537367e-01,2.762332630732892e+00,0.000000e+00,-5.123601e+00,-2.361269e+00
1.101027994491915e+07,4.635317789729082e+00,3.950648602111205e-01,3.009421792439028e+00,0.000000e+00,-5.119842e+00,-2.110420e+00
1.101821242310862e+07,4.634898748142809e+00,3.949436311395451e-01,-3.027371057199887e+00,0.000000e+00,1.167799e+00,-1.859572e+00
1.102614490129809e+07,4.634806301451555e+00,3.948978804984797e-01,-2.781059859683022e+00,0.000000e+00,1.172336e+00,-1.608724e+00
1.103407737948756e+07,4.634782589971030e+00,3.948681545819280e-01,-2.534749712701380e+00,0.000000e+00,1.176874e+00,-1.357875e+00
1.104200985767703e+07,4.634785133061294e+00,3.948446629705023e-01,-2.288448124536062e+00,0.000000e+00,1.181421e+00,-1.107027e+00
1.104994233586649e+07,4.634817490169054e+00,3.948282559979414e-01,-2.042163050285649e+00,0.000000e+00,1.185984e+00,-8.561787e-01
1.105787481405596e+07,4.634943474434257e+00,3.948336917861205e-01,-1.795899877643122e+00,0.000000e+00,1.190569e+00,-6.053304e-01
1.106580729224543e+07,4.635492692768148e+00,3.949369617661806e-01,-1.549480149094000e+00,0.000000e+00,1.194998e+00,-3.544821e-01
1.107373977043490e+07,4.635287179291066e+00,3.948664293062056e-01,-1.302495740558117e+00,0.000000e+00,1.198862e+00,-1.036339e-01
1.108167224862437e+07,4.634892120118830e+00,3.947524061480076e-01,-1.056207059877278e+00,0.000000e+00,1.203421e+00,1.472144e-01
1.108960472681384e+07,4.634804689081789e+00,3.947095636762407e-01,-8.099868302966213e-01,0.000000e+00,1.208049e+00,3.980626e-01
1.109753720500330e+07,4.634782359195428e+00,3.946819428435924e-01,-5.637669448899596e-01,0.000000e+00,1.212678e+00,6.489108e-01
1.110546968319277e+07,4.634785819339236e+00,3.946604761184437e-01,-3.175550702079707e-01,0.000000e+00,1.217314e+00,8.997590e-01
1.111340216138224e+07,4.634819980663741e+00,3.946463255704083e-01,-7.135915649059313e-02,0.000000e+00,1.221966e+00,1.150607e+00
1.112133463957171e+07,4.634953568360303e+00,3.946553899211291e-01,1.748161165344997e-01,0.000000e+00,1.226639e+00,1.401455e+00
1.112926711776118e+07,4.635523623394725e+00,3.947654188028069e-01,4.211740495586900e-01,0.000000e+00,1.231129e+00,1.652303e+00
1.113719959595065e+07,4.635258210140919e+00,3.946829324277469e-01,6.680568878145755e-01,0.000000e+00,1.235095e+00,1.903152e+00
1.114513207414011e+07,4.634885976745244e+00,3.945760310007283e-01,9.142505946852739e-01,0.000000e+00,1.239749e+00,2.154000e+00
1.115306455232958e+07,4.634803189233097e+00,3.945361765535378e-01,1.160387100775419e+00,0.000000e+00,1.244461e+00,2.404848e+00
1.116099703051905e+07,4.634782165465915e+00,3.945107984857860e-01,1.406524022320634e+00,0.000000e+00,1.249172e+00,2.655696e+00
1.116892950870852e+07,4.634786530128373e+00,3.944914986050136e-01,1.652653566463081e+00,0.000000e+00,1.253891e+00,2.906544e+00
1.117686198689799e+07,4.634822552204846e+00,3.944797510041025e-01,1.898767771662880e+00,0.000000e+00,-5.024561e+00,-3.125793e+00
1.118479446508746e+07,4.634964160326292e+00,3.944926648730858e-01,2.144862786134149e+00,0.000000e+00,-5.019807e+00,-2.874945e+00
1.119272694327693e+07,4.635552697748187e+00,3.946090258734872e-01,2.391168485885197e+00,0.000000e+00,-5.015265e+00,-2.624096e+00
1.120065942146639e+07,4.635230882704305e+00,3.945154914076722e-01,2.637953825872117e+00,0.000000e+00,-5.011202e+00,-2.373248e+00
1.120859189965586e+07,4.634880244154035e+00,3.944155479337501e-01,2.884061662822451e+00,0.000000e+00,-5.006461e+00,-2.122400e+00
1.121652437784533e+07,4.634801766359483e+00,3.943787149679157e-01,3.130122139629554e+00,0.000000e+00,-5.001673e+00,-1.871551e+00
1.122445685603480e+07,4.634781992489105e+00,3.943556770949916e-01,-2.907001506094503e+00,0.000000e+00,1.286298e+00,-1.620703e+00
1.123238933422427e+07,4.634787259569441e+00,3.943386565534268e-01,-2.660946550055817e+00,0.000000e+00,1.291092e+00,-1.369855e+00
1.124032181241374e+07,4.634825210039951e+00,3.943294473304969e-01,-2.414906267299600e+00,0.000000e+00,1.295900e+00,-1.119006e+00
1.124825429060320e+07,4.634975295254685e+00,3.943464444080687e-01,-2.168883535326208e+00,0.000000e+00,1.300725e+00,-8.681581e-01
1.125618676879267e+07,4.635579521772718e+00,3.944686236988232e-01,-1.922620241209821e+00,0.000000e+00,1.305310e+00,-6.173098e-01
1.126411924698214e+07,4.635205105767344e+00,3.943650533843411e-01,-1.675927744544559e+00,0.000000e+00,1.309466e+00,-3.664615e-01
1.127205172517161e+07,4.634874867761200e+00,3.942719524362663e-01,-1.429896517807911e+00,0.000000e+00,1.314283e+00,-1.156133e-01
1.127998420336108e+07,4.634800415247756e+00,3.942382352911369e-01,-1.183903962052797e+00,0.000000e+00,1.319139e+00,1.352350e-01
1.128791668155055e+07,4.634781847846433e+00,3.942176907878391e-01,-9.379093927493306e-01,0.000000e+00,1.323993e+00,3.860832e-01
1.129584915974001e+07,4.634788021201822e+00,3.942031184413593e-01,-6.919207585365610e-01,0.000000e+00,1.328852e+00,6.369314e-01
1.130378163792948e+07,4.634827974714526e+00,3.941966323628169e-01,-4.459460339239298e-01,0.000000e+00,1.333726e+00,8.877796e-01
1.131171411611895e+07,4.634987037783435e+00,3.942179937236132e-01,-1.999869570389831e-01,0.000000e+00,1.338615e+00,1.138628e+00
1.131964659430842e+07,4.635603667208634e+00,3.943453886921531e-01,4.624427987856605e-02,0.000000e+00,1.343232e+00,1.389476e+00
1.132757907249789e+07,4.635180873109693e+00,3.942329069714158e-01,2.928496150145248e-01,0.000000e+00,1.347474e+00,1.640324e+00
1.133551155068736e+07,4.634869843425334e+00,3.941465307747544e-01,5.388140640018076e-01,0.000000e+00,1.352358e+00,1.891172e+00
1.134344402887682e+07,4.634799152400776e+00,3.941160090156636e-01,7.847475396738995e-01,0.000000e+00,1.357273e+00,2.142020e+00
1.135137650706629e+07,4.634781738473798e+00,3.940980744995106e-01,1.030683917221699e+00,0.000000e+00,1.362185e+00,2.392869e+00
1.135930898525576e+07,4.634788818866883e+00,3.940860655557837e-01,1.276615197598199e+00,0.000000e+00,1.367102e+00,2.643717e+00
1.136724146344523e+07,4.634830850779442e+00,3.940824236502790e-01,1.522533390326698e+00,0.000000e+00,1.372032e+00,2.894565e+00
1.137517394163470e+07,4.634999405326760e+00,3.941083606852505e-01,1.768438069755666e+00,0.000000e+00,-4.906210e+00,-3.137772e+00
1.138310641982417e+07,4.635624651714664e+00,3.942401752062446e-01,2.014647846855263e+00,0.000000e+00,-4.901572e+00,-2.886924e+00
1.139103889801363e+07,4.635158145912143e+00,3.941199372354858e-01,2.261172585027929e+00,0.000000e+00,-4.897248e+00,-2.636076e+00
1.139897137620310e+07,4.634865123737074e+00,3.940400910902442e-01,2.507080356309082e+00,0.000000e+00,-4.892308e+00,-2.385227e+00
1.140690385439257e+07,4.634797950033454e+00,3.940127800960782e-01,2.752963932222102e+00,0.000000e+00,-4.887343e+00,-2.134379e+00
1.141483633258204e+07,4.634781648016590e+00,3.939975157424087e-01,2.998851302434335e+00,0.000000e+00,-4.882382e+00,-1.883531e+00
1.142276881077151e+07,4.634789639613596e+00,3.939881454185165e-01,-3.038450872422855e+00,0.000000e+00,1.405768e+00,-1.632682e+00
1.143070128896098e+07,4.634833824269931e+00,3.939874447463361e-01,-2.792579982281630e+00,0.000000e+00,1.410746e+00,-1.381834e+00
1.143863376715044e+07,4.635012415233080e+00,3.940181685735606e-01,-2.546720231963398e+00,0.000000e+00,1.415734e+00,-1.130986e+00
1.144656624533991e+07,4.635642120489049e+00,3.941535244728441e-01,-2.300521345604869e+00,0.000000e+00,1.420384e+00,-8.801375e-01
1.145449872352938e+07,4.635136793663724e+00,3.940267583441867e-01,-2.054070118489847e+00,0.000000e+00,1.424781e+00,-6.292892e-01
1.146243120171885e+07,4.634860679979248e+00,3.939533012389322e-01,-1.808208841507036e+00,0.000000e+00,1.429768e+00,-3.784410e-01
1.147036367990832e+07,4.634796804917291e+00,3.939292675283376e-01,-1.562365723307905e+00,0.000000e+00,1.434773e+00,-1.275927e-01
1.147829615809779e+07,4.634781572351685e+00,3.939167870401619e-01,-1.316517865410077e+00,0.000000e+00,1.439773e+00,1.232555e-01
1.148622863628726e+07,4.634790486460313e+00,3.939101807677589e-01,-1.070673313425917e+00,0.000000e+00,1.444777e+00,3.741037e-01
1.149416111447672e+07,4.634836919429646e+00,3.939125667897899e-01,-8.248400784581752e-01,0.000000e+00,1.449792e+00,6.249519e-01
1.150209359266619e+07,4.635026157291075e+00,3.939483391343895e-01,-5.790152927949550e-01,0.000000e+00,1.454815e+00,8.758001e-01
1.151002607085566e+07,4.635655780750146e+00,3.940862952348635e-01,-3.328165047831715e-01,0.000000e+00,1.459465e+00,1.126648e+00
1.151795854904513e+07,4.635116729370641e+00,3.939542959401724e-01,-8.643078831790779e-02,0.000000e+00,1.463927e+00,1.377496e+00
1.152589102723460e+07,4.634856477956038e+00,3.938870963188136e-01,1.593946262033236e-01,0.000000e+00,1.468950e+00,1.628345e+00
1.153382350542407e+07,4.634795714112536e+00,3.938663892525515e-01,4.052072894776932e-01,0.000000e+00,1.473985e+00,1.879193e+00
1.154175598361353e+07,4.634781524776823e+00,3.938567642890926e-01,6.510256785222286e-01,0.000000e+00,1.479015e+00,2.130041e+00
1.154968846180300e+07,4.634791364497432e+00,3.938529912993776e-01,8.968417358409475e-01,0.000000e+00,1.484047e+00,2.380889e+00
1.155762093999247e+07,4.634840144528887e+00,3.938585407983923e-01,1.142647432286497e+00,0.000000e+00,1.489090e+00,2.631737e+00
1.156555341818194e+07,4.635040679673395e+00,3.938995526310531e-01,1.388447667126007e+00,0.000000e+00,1.494138e+00,2.882585e+00
1.157348589637141e+07,4.635665373222192e+00,3.940390100836743e-01,1.634657155626787e+00,0.000000e+00,1.498777e+00,3.133434e+00
1.158141837456088e+07,4.635097869537822e+00,3.939030271181766e-01,1.880986037088641e+00,0.000000e+00,-4.779889e+00,-2.898903e+00
1.158935085275034e+07,4.634852498711875e+00,3.938418819035456e-01,2.126786332310219e+00,0.000000e+00,-4.774841e+00,-2.648055e+00
1.159728333093981e+07,4.634794670059727e+00,3.938244771052969e-01,2.372578677568062e+00,0.000000e+00,-4.769785e+00,-2.397207e+00
1.160521580912928e+07,4.634781500112219e+00,3.938177156740161e-01,2.618377719032635e+00,0.000000e+00,-4.764736e+00,-2.146359e+00
1.161314828731875e+07,4.634792282341355e+00,3.938167940618368e-01,2.864175396494335e+00,0.000000e+00,-4.759686e+00,-1.895510e+00
1.162108076550822e+07,4.634843518010366e+00,3.938255507607746e-01,3.109963666971589e+00,0.000000e+00,-4.754626e+00,-1.644662e+00
1.162901324369769e+07,4.635056038400716e+00,3.938719838926973e-01,-2.927435529859231e+00,0.000000e+00,1.533622e+00,-1.393814e+00
1.163694572188715e+07,4.635670717848994e+00,3.940117876620073e-01,-2.681204962460169e+00,0.000000e+00,1.538240e+00,-1.142965e+00
1.164487820007662e+07,4.635080140128260e+00,3.938731117511888e-01,-2.434923823219765e+00,0.000000e+00,1.542807e+00,-8.921169e-01
1.165281067826609e+07,4.634848728126824e+00,3.938178581148056e-01,-2.189137976637750e+00,0.000000e+00,1.547869e+00,-6.412687e-01
1.166074315645556e+07,4.634793678683755e+00,3.938037730613055e-01,-1.943355765061414e+00,0.000000e+00,1.552935e+00,-3.904204e-01
1.166867563464503e+07,4.634781486121522e+00,3.937999269292903e-01,-1.697565858407547e+00,0.000000e+00,1.557994e+00,-1.395721e-01
1.167660811283450e+07,4.634793224936988e+00,3.938019230817743e-01,-1.451776305789131e+00,0.000000e+00,1.563052e+00,1.112761e-01
1.168454059102396e+07,4.634847039760375e+00,3.938139780330764e-01,-1.205995155485500e+00,0.000000e+00,1.568119e+00,3.621243e-01
1.169247306921343e+07,4.635072291257490e+00,3.938660639190321e-01,-9.602124590061207e-01,0.000000e+00,1.573185e+00,6.129725e-01
1.170040554740290e+07,4.635671717275255e+00,3.940050488372410e-01,-7.139505201769155e-01,0.000000e+00,1.577771e+00,8.638207e-01
1.170833802559237e+07,4.635063435205616e+00,3.938649843154785e-01,-4.677073385793387e-01,0.000000e+00,1.582376e+00,1.114669e+00
1.171627050378184e+07,4.634845124902529e+00,3.938154726880443e-01,-2.219250195239263e-01,0.000000e+00,1.587442e+00,1.365517e+00
1.172420298197131e+07,4.634792711328365e+00,3.938047075260462e-01,2.385756171864054e-02,0.000000e+00,1.592508e+00,1.616365e+00
1.173213546016078e+07,4.634781494600785e+00,3.938037935214052e-01,2.696488518686780e-01,0.000000e+00,1.597564e+00,1.867213e+00
1.174006793835024e+07,4.634794208880168e+00,3.938087180743837e-01,5.154408055595562e-01,0.000000e+00,1.602621e+00,2.118061e+00
1.174800041653971e+07,4.634850734764311e+00,3.938240948273414e-01,7.612253666931958e-01,0.000000e+00,1.607684e+00,2.368910e+00
1.175593289472918e+07,4.635089534882789e+00,3.938820004803855e-01,1.007015587390772e+00,0.000000e+00,1.612742e+00,2.619758e+00
1.176386537291865e+07,4.635668359070022e+00,3.940188906197128e-01,1.253318917727874e+00,0.000000e+00,1.617287e+00,2.870606e+00
1.177179785110812e+07,4.635047677912732e+00,3.938786337974757e-01,1.499534336868864e+00,0.000000e+00,1.621920e+00,3.121454e+00
1.177973032929759e+07,4.634841693330190e+00,3.938346411244698e-01,1.745323947475923e+00,0.000000e+00,-4.656207e+00,-2.910883e+00
1.178766280748705e+07,4.634791792237314e+00,3.938271167967627e-01,1.991117290840419e+00,0.000000e+00,-4.651152e+00,-2.660035e+00
1.179559528567652e+07,4.634781517757926e+00,3.938290765847063e-01,2.236920312122528e+00,0.000000e+00,-4.646107e+00,-2.409186e+00
1.180352776386599e+07,4.634795234248747e+00,3.938368828106706e-01,2.482724976112263e+00,0.000000e+00,-4.641063e+00,-2.158338e+00
1.181146024205546e+07,4.634854619666673e+00,3.938555658630303e-01,2.728523223617447e+00,0.000000e+00,-4.636013e+00,-1.907490e+00
1.181939272024493e+07,4.635107847935557e+00,3.939194450504078e-01,2.974331690346628e+00,0.000000e+00,-4.630973e+00,-1.656641e+00
1.182732519843440e+07,4.635660720195507e+00,3.940529568432352e-01,-3.062499581643421e+00,0.000000e+00,1.656707e+00,-1.405793e+00
1.183525767662386e+07,4.635032808695495e+00,3.939136850821530e-01,-2.816301587462109e+00,0.000000e+00,1.661357e+00,-1.154945e+00
1.184319015481333e+07,4.634838419358640e+00,3.938750221006431e-01,-2.570494162837673e+00,0.000000e+00,1.666398e+00,-9.040964e-01
1.185112263300280e+07,4.634790908539929e+00,3.938706971175264e-01,-2.324679871287735e+00,0.000000e+00,1.671432e+00,-6.532481e-01
1.185905511119227e+07,4.634781572207887e+00,3.938755189276649e-01,-2.078854933778539e+00,0.000000e+00,1.676455e+00,-4.023998e-01
1.186698758938174e+07,4.634796315051062e+00,3.938862070542497e-01,-1.833027366913728e+00,0.000000e+00,1.681476e+00,-1.515516e-01
1.187492006757121e+07,4.634858716592055e+00,3.939082283403972e-01,-1.587205219114958e+00,0.000000e+00,1.686502e+00,9.929666e-02
1.188285254576067e+07,4.635127275636686e+00,3.939782824036505e-01,-1.341367730310387e+00,0.000000e+00,1.691513e+00,3.501449e-01
1.189078502395014e+07,4.635648970610598e+00,3.941071929794381e-01,-1.094954104802851e+00,0.000000e+00,1.695947e+00,6.009931e-01
1.189871750213961e+07,4.635018784197384e+00,3.939700500748553e-01,-8.487627200096018e-01,0.000000e+00,1.700604e+00,8.518413e-01
1.190664998032908e+07,4.634835286572623e+00,3.939365379834205e-01,-6.029269300177718e-01,0.000000e+00,1.705616e+00,1.102689e+00
1.191458245851855e+07,4.634790057267353e+00,3.939353567107783e-01,-3.570814404601474e-01,0.000000e+00,1.710619e+00,1.353538e+00
1.192251493670802e+07,4.634781632581921e+00,3.939429946333862e-01,-1.112243511526922e-01,0.000000e+00,1.715610e+00,1.604386e+00
1.193044741489748e+07,4.634797428930162e+00,3.939565166817560e-01,1.346363323334372e-01,0.000000e+00,1.720598e+00,1.855234e+00
1.193837989308695e+07,4.634863023913431e+00,3.939818491288530e-01,3.804925690086193e-01,0.000000e+00,1.725589e+00,2.106082e+00
1.194631237127642e+07,4.635147915043623e+00,3.940582225643998e-01,6.263698588941427e-01,0.000000e+00,1.730560e+00,2.356930e+00
1.195424484946589e+07,4.635633315178616e+00,3.941812531728737e-01,8.728514699411304e-01,0.000000e+00,1.734927e+00,2.607778e+00
1.196217732765536e+07,4.635005497541892e+00,3.940472226694017e-01,1.119047125916600e+00,0.000000e+00,1.739579e+00,2.858627e+00
1.197010980584483e+07,4.634832272315477e+00,3.940186119815809e-01,1.364921498610200e+00,0.000000e+00,1.744553e+00,3.109475e+00
1.197804228403430e+07,4.634789233311081e+00,3.940204402543626e-01,1.610808079240443e+00,0.000000e+00,-4.533670e+00,-2.922862e+00
1.198597476222376e+07,4.634781725277345e+00,3.940307773449607e-01,1.856707140020589e+00,0.000000e+00,-4.528721e+00,-2.672014e+00
