t,a,e,omega,Omega,res,M2
1.454816543535908e+07,4.646401821946498e+00,4.068209487217993e-01,2.930689129137253e-01,0.000000e+00,2.660683e+00,2.953752e+00
1.456403039173802e+07,4.645529838277025e+00,4.066831135004914e-01,7.934978130094549e-01,0.000000e+00,-3.621235e+00,-2.827737e+00
1.457989534811696e+07,4.646085793878378e+00,4.068605919812767e-01,1.293371715417265e+00,0.000000e+00,-3.619412e+00,-2.326040e+00
1.459576030449590e+07,4.645559396694187e+00,4.067988921161078e-01,1.794126632658044e+00,0.000000e+00,-3.618471e+00,-1.824344e+00
1.461162526087483e+07,4.645813483431773e+00,4.069095403215841e-01,2.294059107090396e+00,0.000000e+00,-3.616706e+00,-1.322647e+00
1.462749021725377e+07,4.645598840088073e+00,4.069164863060423e-01,2.794974763814616e+00,0.000000e+00,-3.615926e+00,-8.209508e-01
1.464335517363271e+07,4.645688987743641e+00,4.069907612202064e-01,-2.988164611334307e+00,0.000000e+00,2.668910e+00,-3.192543e-01
1.465922013001164e+07,4.645663553428003e+00,4.070392861324013e-01,-2.487140871009994e+00,0.000000e+00,2.669583e+00,1.824422e-01
1.467508508639058e+07,4.645646506142425e+00,4.070896932039577e-01,-1.986983576001036e+00,0.000000e+00,2.671122e+00,6.841386e-01
1.469095004276952e+07,4.645816138780273e+00,4.071810766325641e-01,-1.485849714042354e+00,0.000000e+00,2.671685e+00,1.185835e+00
1.470681499914845e+07,4.645641507416121e+00,4.071964997864955e-01,-9.855928070415140e-01,0.000000e+00,2.673124e+00,1.687531e+00
1.472267995552739e+07,4.646347426522538e+00,4.074059123471672e-01,-4.844709186306362e-01,0.000000e+00,2.673699e+00,2.189228e+00
1.473854491190633e+07,4.645656903135067e+00,4.073074673991012e-01,1.600859798692636e-02,0.000000e+00,2.674916e+00,2.690924e+00
1.475440986828526e+07,4.646297588652669e+00,4.075023557624065e-01,5.165062466759938e-01,0.000000e+00,-3.607071e+00,-3.090565e+00
1.477027482466420e+07,4.645691909873835e+00,4.074225152264817e-01,1.017824606840498e+00,0.000000e+00,-3.606693e+00,-2.588868e+00
1.478613978104314e+07,4.645820376014827e+00,4.075044951681168e-01,1.518353063320141e+00,0.000000e+00,-3.605525e+00,-2.087172e+00
1.480200473742207e+07,4.645775180475144e+00,4.075480313269255e-01,2.019863564877419e+00,0.000000e+00,-3.605339e+00,-1.585475e+00
1.481786969380101e+07,4.645738135980063e+00,4.075934345689246e-01,2.520504527431671e+00,0.000000e+00,-3.604283e+00,-1.083778e+00
1.483373465017995e+07,4.646154306958931e+00,4.077384891531494e-01,3.022098812121990e+00,0.000000e+00,-3.604181e+00,-5.820819e-01
1.484959960655888e+07,4.645738957395952e+00,4.077004627509332e-01,-2.760328939345396e+00,0.000000e+00,2.679944e+00,-8.038543e-02
1.486546456293782e+07,4.646376245903310e+00,4.078940823763271e-01,-2.259459563245346e+00,0.000000e+00,2.680771e+00,4.213110e-01
1.488132951931676e+07,4.645778740107363e+00,4.078159062303523e-01,-1.757765120215726e+00,0.000000e+00,2.680773e+00,9.230075e-01
1.489719447569569e+07,4.645851253553992e+00,4.078852316192820e-01,-1.256857708990252e+00,0.000000e+00,2.681562e+00,1.424704e+00
1.491305943207463e+07,4.645937810796430e+00,4.079574735248165e-01,-7.549714249515109e-01,0.000000e+00,2.681372e+00,1.926400e+00
1.492892438845357e+07,4.645802120728622e+00,4.079808666216260e-01,-2.539648556705975e-01,0.000000e+00,2.682062e+00,2.428097e+00
1.494478934483250e+07,4.646758055446788e+00,4.082441562744916e-01,2.474612858120338e-01,0.000000e+00,2.682332e+00,2.929793e+00
1.496065430121144e+07,4.645829411563639e+00,4.080932397709429e-01,7.491290493458690e-01,0.000000e+00,-3.600825e+00,-2.851696e+00
1.497651925759038e+07,4.645932534128240e+00,4.081691922154419e-01,1.250299641233771e+00,0.000000e+00,-3.600299e+00,-2.349999e+00
1.499238421396931e+07,4.645984281644835e+00,4.082337234141241e-01,1.752453391770034e+00,0.000000e+00,-3.600756e+00,-1.848303e+00
1.500824917034825e+07,4.645859671980826e+00,4.082595736022226e-01,2.253726305277258e+00,0.000000e+00,-3.600332e+00,-1.346606e+00
1.502411412672719e+07,4.646702293743615e+00,4.084978204119875e-01,2.755252679173206e+00,0.000000e+00,-3.600162e+00,-8.449096e-01
1.503997908310612e+07,4.645896072514134e+00,4.083740042594373e-01,-3.025833256823875e+00,0.000000e+00,2.682620e+00,-3.432131e-01
1.505584403948506e+07,4.645943929102948e+00,4.084378415515017e-01,-2.524391026850648e+00,0.000000e+00,2.682874e+00,1.584834e-01
1.507170899586400e+07,4.646231389479981e+00,4.085541558142063e-01,-2.021980124795139e+00,0.000000e+00,2.682160e+00,6.601799e-01
1.508757395224294e+07,4.645914294799440e+00,4.085377925594106e-01,-1.520440257028559e+00,0.000000e+00,2.682317e+00,1.161876e+00
1.510343890862187e+07,4.646185705694945e+00,4.086506800824295e-01,-1.018851730276048e+00,0.000000e+00,2.682424e+00,1.663573e+00
1.511930386500081e+07,4.646011497665445e+00,4.086657069362283e-01,-5.162735378420467e-01,0.000000e+00,2.681543e+00,2.165269e+00
1.513516882137975e+07,4.645957276764208e+00,4.087071770074791e-01,-1.456774482177257e-02,0.000000e+00,2.681533e+00,2.666965e+00
1.515103377775868e+07,4.646835292827126e+00,4.089530245890824e-01,4.874210143954184e-01,0.000000e+00,-3.601944e+00,-3.114523e+00
1.516689873413762e+07,4.645994869531353e+00,4.088221771868752e-01,9.899096345109663e-01,0.000000e+00,-3.602737e+00,-2.612827e+00
1.518276369051656e+07,4.646015673147175e+00,4.088802955761103e-01,1.491780374405236e+00,0.000000e+00,-3.602911e+00,-2.111130e+00
1.519862864689549e+07,4.646734830497881e+00,4.090913846834744e-01,1.994485918196246e+00,0.000000e+00,-3.603920e+00,-1.609434e+00
1.521449360327443e+07,4.646014710640755e+00,4.089871727252487e-01,2.496579336529782e+00,0.000000e+00,-3.604317e+00,-1.107737e+00
1.523035855965337e+07,4.646084651744408e+00,4.090562549720473e-01,2.998606816804586e+00,0.000000e+00,-3.604648e+00,-6.060407e-01
1.524622351603230e+07,4.646435860868762e+00,4.091868734729521e-01,-2.781588992743055e+00,0.000000e+00,2.677245e+00,-1.043442e-01
1.526208847241124e+07,4.646045179227683e+00,4.091550675824180e-01,-2.279452566757244e+00,0.000000e+00,2.676805e+00,3.973523e-01
1.527795342879018e+07,4.646149990371632e+00,4.092319547443208e-01,-1.777268251458787e+00,0.000000e+00,2.676317e+00,8.990487e-01
1.529381838516911e+07,4.646366428881712e+00,4.093332148103931e-01,-1.274100844726112e+00,0.000000e+00,2.674846e+00,1.400745e+00
1.530968334154805e+07,4.646079304091034e+00,4.093243244842757e-01,-7.718153630252044e-01,0.000000e+00,2.674257e+00,1.902441e+00
1.532554829792699e+07,4.646191048341556e+00,4.094029286275075e-01,-2.694703318281489e-01,0.000000e+00,2.673608e+00,2.404138e+00
1.534141325430592e+07,4.646416957419877e+00,4.095064726938716e-01,2.338583816359449e-01,0.000000e+00,2.671976e+00,2.905834e+00
1.535727821068486e+07,4.646115275473100e+00,4.094947015851280e-01,7.363069129856658e-01,0.000000e+00,-3.611961e+00,-2.875655e+00
1.537314316706380e+07,4.646202960638995e+00,4.095683277622472e-01,1.238817395507169e+00,0.000000e+00,-3.612775e+00,-2.373958e+00
1.538900812344273e+07,4.646606896325356e+00,4.097110779729095e-01,1.742281665491046e+00,0.000000e+00,-3.614543e+00,-1.872261e+00
1.540487307982167e+07,4.646154727952856e+00,4.096667808117413e-01,2.244917092806531e+00,0.000000e+00,-3.615482e+00,-1.370565e+00
1.542073803620061e+07,4.646203194668550e+00,4.097321685143170e-01,2.747596346124831e+00,0.000000e+00,-3.616465e+00,-8.688683e-01
1.543660299257954e+07,4.647048754163502e+00,4.099716642627881e-01,-3.032178131261388e+00,0.000000e+00,2.665006e+00,-3.671718e-01
1.545246794895848e+07,4.646204262127918e+00,4.098420924974697e-01,-2.529165377152514e+00,0.000000e+00,2.663690e+00,1.345247e-01
1.546833290533742e+07,4.646210113295238e+00,4.098984857381146e-01,-2.026318957509968e+00,0.000000e+00,2.662540e+00,6.362211e-01
1.548419786171635e+07,4.646891660323908e+00,4.101024430056467e-01,-1.523334919564387e+00,0.000000e+00,2.661252e+00,1.137918e+00
1.550006281809529e+07,4.646287912838718e+00,4.100258786462277e-01,-1.019562222789177e+00,0.000000e+00,2.659176e+00,1.639614e+00
1.551592777447423e+07,4.646231102999749e+00,4.100688949403522e-01,-5.165573722544549e-01,0.000000e+00,2.657868e+00,2.141310e+00
1.553179273085316e+07,4.646409705384451e+00,4.101634654732856e-01,-1.350833600419839e-02,0.000000e+00,2.656515e+00,2.643007e+00
1.554765768723210e+07,4.646557227736970e+00,4.102512950429150e-01,4.905395755170603e-01,0.000000e+00,-3.629022e+00,-3.138482e+00
1.556352264361104e+07,4.646271171519290e+00,4.102446692919874e-01,9.937007937443771e-01,0.000000e+00,-3.630486e+00,-2.636786e+00
1.557938759998997e+07,4.646307857233190e+00,4.103087367965459e-01,1.496934093684873e+00,0.000000e+00,-3.632023e+00,-2.135089e+00
1.559525255636891e+07,4.647179467773831e+00,4.105548670803614e-01,2.000458705988175e+00,0.000000e+00,-3.633851e+00,-1.633393e+00
1.561111751274785e+07,4.646363646694865e+00,4.104333058664875e-01,2.504470155996375e+00,0.000000e+00,-3.636166e+00,-1.131696e+00
1.562698246912679e+07,4.646312430086112e+00,4.104786273761428e-01,3.007866504588460e+00,0.000000e+00,-3.637866e+00,-6.299995e-01
1.564284742550572e+07,4.646434671439249e+00,4.105619606417376e-01,-2.771872990886398e+00,0.000000e+00,2.643570e+00,-1.283030e-01
1.565871238188466e+07,4.646950103031044e+00,4.107309948735094e-01,-2.267504536287147e+00,0.000000e+00,2.640898e+00,3.733935e-01
1.567457733826360e+07,4.646369725539298e+00,4.106614632466877e-01,-1.763879935022788e+00,0.000000e+00,2.638970e+00,8.750899e-01
1.569044229464253e+07,4.646364957883959e+00,4.107175798885078e-01,-1.260250109517572e+00,0.000000e+00,2.637036e+00,1.376786e+00
1.570630725102147e+07,4.646592257637320e+00,4.108243691030289e-01,-7.565836658089856e-01,0.000000e+00,2.635066e+00,1.878483e+00
1.572217220740041e+07,4.646730820935063e+00,4.109119326701755e-01,-2.519171323761656e-01,0.000000e+00,2.632096e+00,2.380179e+00
1.573803716377934e+07,4.646407646763223e+00,4.108991498046516e-01,2.518713337197857e-01,0.000000e+00,2.630004e+00,2.881876e+00
1.575390212015828e+07,4.646415026836611e+00,4.109586154595238e-01,7.557313229522452e-01,0.000000e+00,-3.655345e+00,-2.899613e+00
1.576976707653722e+07,4.646664744845626e+00,4.110709557897919e-01,1.259628043741320e+00,0.000000e+00,-3.657545e+00,-2.397917e+00
1.578563203291615e+07,4.646793244251599e+00,4.111570598671173e-01,1.764523323895005e+00,0.000000e+00,-3.660744e+00,-1.896220e+00
1.580149698929509e+07,4.646458223011708e+00,4.111425365046169e-01,2.268545472545304e+00,0.000000e+00,-3.663069e+00,-1.394524e+00
1.581736194567403e+07,4.646457641068179e+00,4.112010517262927e-01,2.772637577649840e+00,0.000000e+00,-3.665465e+00,-8.928271e-01
1.583322690205296e+07,4.646615663664534e+00,4.112942239259597e-01,-3.006415499074246e+00,0.000000e+00,2.615285e+00,-3.911306e-01
1.584909185843190e+07,4.647167330132012e+00,4.114730327141968e-01,-2.501382599521889e+00,0.000000e+00,2.611948e+00,1.105659e-01
1.586495681481084e+07,4.646529000038902e+00,4.113934610251416e-01,-1.997028282509727e+00,0.000000e+00,2.609291e+00,6.122623e-01
1.588082177118977e+07,4.646499267561383e+00,4.114463829176394e-01,-1.492704628689597e+00,0.000000e+00,2.606663e+00,1.113959e+00
1.589668672756871e+07,4.646564128282968e+00,4.115200840520225e-01,-9.883238094933688e-01,0.000000e+00,2.603979e+00,1.615655e+00
1.591255168394765e+07,4.647303206374917e+00,4.117402453105943e-01,-4.837399757254724e-01,0.000000e+00,2.601092e+00,2.117352e+00
1.592841664032658e+07,4.646692382667658e+00,4.116675741138860e-01,2.154042481439332e-02,0.000000e+00,2.597508e+00,2.619048e+00
1.594428159670552e+07,4.646555006324550e+00,4.116978779063738e-01,5.260878417759293e-01,0.000000e+00,2.594657e+00,3.120744e+00
1.596014655308446e+07,4.646564541172275e+00,4.117603768106620e-01,1.030714909512459e+00,0.000000e+00,-3.691459e+00,-2.660744e+00
1.597601150946339e+07,4.646695525571962e+00,4.118494184740159e-01,1.535385266099512e+00,0.000000e+00,-3.694433e+00,-2.159048e+00
1.599187646584233e+07,4.647544638822875e+00,4.120943062999990e-01,2.040702260304524e+00,0.000000e+00,-3.698054e+00,-1.657351e+00
1.600774142222127e+07,4.646687985650750e+00,4.119695687881362e-01,2.545855359368694e+00,0.000000e+00,-3.701510e+00,-1.155655e+00
1.602360637860020e+07,4.646609462594782e+00,4.120137842220626e-01,3.050711683503768e+00,0.000000e+00,-3.704670e+00,-6.539582e-01
1.603947133497914e+07,4.646624978333980e+00,4.120786794424093e-01,-2.727542396281922e+00,0.000000e+00,2.575281e+00,-1.522617e-01
1.605533629135808e+07,4.646749841451140e+00,4.121674493422641e-01,-2.222566275343550e+00,0.000000e+00,2.572001e+00,3.494347e-01
1.607120124773701e+07,4.647625150521329e+00,4.124188814804086e-01,-1.717091461880751e+00,0.000000e+00,2.568223e+00,8.511312e-01
1.608706620411595e+07,4.646792104083839e+00,4.123005317517746e-01,-1.211478039020700e+00,0.000000e+00,2.564306e+00,1.352828e+00
1.610293116049489e+07,4.646675977418552e+00,4.123376526257695e-01,-7.063176447559676e-01,0.000000e+00,2.560842e+00,1.854524e+00
1.611879611687382e+07,4.646676157931391e+00,4.124002474543083e-01,-2.010774880892483e-01,0.000000e+00,2.557298e+00,2.356220e+00
1.613466107325276e+07,4.646734357986340e+00,4.124756170690571e-01,3.042190026171861e-01,0.000000e+00,2.553698e+00,2.857917e+00
1.615052602963170e+07,4.647111811439420e+00,4.126202190859093e-01,8.095833990775891e-01,0.000000e+00,-3.733155e+00,-2.923572e+00
1.616639098601064e+07,4.647264128257188e+00,4.127162990280889e-01,1.315876900918576e+00,0.000000e+00,-3.737752e+00,-2.421876e+00
1.618225594238957e+07,4.646789586426196e+00,4.126769885311960e-01,1.821402944425843e+00,0.000000e+00,-3.741582e+00,-1.920179e+00
1.619812089876851e+07,4.646738710870252e+00,4.127295926414825e-01,2.326948318443916e+00,0.000000e+00,-3.745431e+00,-1.418482e+00
1.621398585514745e+07,4.646748426020637e+00,4.127955757374629e-01,2.832567295401503e+00,0.000000e+00,-3.749353e+00,-9.167859e-01
1.622985081152638e+07,4.646808719280166e+00,4.128726965790491e-01,-2.944942732018899e+00,0.000000e+00,2.529853e+00,-4.150894e-01
1.624571576790532e+07,4.647126116392644e+00,4.130055277532709e-01,-2.439204649233527e+00,0.000000e+00,2.525812e+00,8.660713e-02
1.626158072428426e+07,4.647554397247440e+00,4.131624635454593e-01,-1.932617476759055e+00,0.000000e+00,2.520921e+00,5.883036e-01
1.627744568066319e+07,4.646910888085975e+00,4.130880872501324e-01,-1.426604625721525e+00,0.000000e+00,2.516605e+00,1.090000e+00
1.629331063704213e+07,4.646821805504048e+00,4.131336760486683e-01,-9.206798326166574e-01,0.000000e+00,2.512376e+00,1.591696e+00
1.630917559342107e+07,4.646815010562729e+00,4.131972839166216e-01,-4.146766290675515e-01,0.000000e+00,2.508069e+00,2.093393e+00
1.632504054980000e+07,4.646839445899211e+00,4.132678447796379e-01,9.139244130264659e-02,0.000000e+00,2.503697e+00,2.595089e+00
1.634090550617894e+07,4.646920188512513e+00,4.133507204694757e-01,5.975161778449687e-01,0.000000e+00,2.499269e+00,3.096786e+00
1.635677046255788e+07,4.647294584958582e+00,4.134970983716841e-01,1.103725379645820e+00,0.000000e+00,-3.788429e+00,-2.684703e+00
1.637263541893681e+07,4.647671864473288e+00,4.136442449710930e-01,1.610732488791741e+00,0.000000e+00,-3.793739e+00,-2.183007e+00
1.638850037531575e+07,4.647035781627985e+00,4.135730707420224e-01,2.117227544159716e+00,0.000000e+00,-3.798538e+00,-1.681310e+00
1.640436533169469e+07,4.646920224597375e+00,4.136143405547341e-01,2.623608837184467e+00,0.000000e+00,-3.803222e+00,-1.179614e+00
1.642023028807362e+07,4.646900951028673e+00,4.136766004635122e-01,3.130068293006560e+00,0.000000e+00,-3.807985e+00,-6.779170e-01
1.643609524445256e+07,4.646909713786584e+00,4.137451091376428e-01,-2.646586500545143e+00,0.000000e+00,2.470366e+00,-1.762205e-01
1.645196020083150e+07,4.646940437786932e+00,4.138185150274351e-01,-2.139991713547948e+00,0.000000e+00,2.465468e+00,3.254760e-01
1.646782515721043e+07,4.647018907760497e+00,4.139023333426097e-01,-1.633339076670927e+00,0.000000e+00,2.460511e+00,8.271724e-01
1.648369011358937e+07,4.647291338756712e+00,4.140280351201739e-01,-1.126613270125661e+00,0.000000e+00,2.455482e+00,1.328869e+00
1.649955506996831e+07,4.647953193874968e+00,4.142376416260605e-01,-6.193748534749297e-01,0.000000e+00,2.449940e+00,1.830565e+00
1.651542002634724e+07,4.647347812979726e+00,4.141746856904806e-01,-1.120397453702796e-01,0.000000e+00,2.444301e+00,2.332262e+00
1.653128498272618e+07,4.647083947033610e+00,4.141853451195410e-01,3.948937157567116e-01,0.000000e+00,2.439064e+00,2.833958e+00
1.654714993910512e+07,4.647021622809675e+00,4.142395349646416e-01,9.018813610392444e-01,0.000000e+00,-3.849412e+00,-2.947531e+00
1.656301489548405e+07,4.647008461381756e+00,4.143044657092557e-01,1.408944489407367e+00,0.000000e+00,-3.854779e+00,-2.445834e+00
1.657887985186299e+07,4.647013704040496e+00,4.143735026366937e-01,1.916078803888876e+00,0.000000e+00,-3.860217e+00,-1.944138e+00
1.659474480824193e+07,4.647030839794517e+00,4.144452249317929e-01,2.423281030373033e+00,0.000000e+00,-3.865722e+00,-1.442441e+00
1.661060976462086e+07,4.647062341489296e+00,4.145201409150116e-01,2.930548526989150e+00,0.000000e+00,-3.871293e+00,-9.407447e-01
1.662647472099980e+07,4.647122026515966e+00,4.146011991286305e-01,-2.845306566740397e+00,0.000000e+00,2.406258e+00,-4.390481e-01
1.664233967737874e+07,4.647256967067562e+00,4.146984993313306e-01,-2.337911956507249e+00,0.000000e+00,2.400560e+00,6.264835e-02
1.665820463375768e+07,4.647616116472510e+00,4.148440048139753e-01,-1.830395705490951e+00,0.000000e+00,2.394741e+00,5.643448e-01
1.667406959013661e+07,4.648086657188575e+00,4.150134278181469e-01,-1.322437314840048e+00,0.000000e+00,2.388479e+00,1.066041e+00
1.668993454651555e+07,4.647670722837749e+00,4.149926685484720e-01,-8.144075123133839e-01,0.000000e+00,2.382145e+00,1.567738e+00
1.670579950289449e+07,4.647340068036275e+00,4.149902534455029e-01,-3.066762453218773e-01,0.000000e+00,2.376110e+00,2.069434e+00
1.672166445927342e+07,4.647221756430172e+00,4.150334552695834e-01,2.010638635138039e-01,0.000000e+00,2.370067e+00,2.571130e+00
1.673752941565236e+07,4.647178662947021e+00,4.150928422942262e-01,7.088724660759884e-01,0.000000e+00,2.363954e+00,3.072827e+00
1.675339437203130e+07,4.647164040758284e+00,4.151583748370999e-01,1.216753494425782e+00,0.000000e+00,-3.925415e+00,-2.708662e+00
1.676925932841023e+07,4.647162345046164e+00,4.152267074206862e-01,1.724705719183714e+00,0.000000e+00,-3.931671e+00,-2.206965e+00
1.678512428478917e+07,4.647167627355634e+00,4.152965529709456e-01,2.232727949856030e+00,0.000000e+00,-3.937997e+00,-1.705269e+00
1.680098924116811e+07,4.647177381165031e+00,4.153673592291997e-01,2.740819375643877e+00,0.000000e+00,-3.944392e+00,-1.203572e+00
1.681685419754704e+07,4.647190535273428e+00,4.154388810283749e-01,-3.034205858423002e+00,0.000000e+00,2.332330e+00,-7.018758e-01
1.683271915392598e+07,4.647206738672120e+00,4.155110241378279e-01,-2.525977533552351e+00,0.000000e+00,2.325798e+00,-2.001793e-01
1.684858411030492e+07,4.647226071562501e+00,4.155837881991294e-01,-2.017681259211295e+00,0.000000e+00,2.319198e+00,3.015172e-01
1.686444906668385e+07,4.647248934570678e+00,4.156572397630183e-01,-1.509317269291883e+00,0.000000e+00,2.312531e+00,8.032136e-01
1.688031402306279e+07,4.647276012307382e+00,4.157315086711520e-01,-1.000885724110233e+00,0.000000e+00,2.305796e+00,1.304910e+00
1.689617897944173e+07,4.647308260460559e+00,4.158067797484418e-01,-4.923866817910052e-01,0.000000e+00,2.298993e+00,1.806606e+00
1.691204393582067e+07,4.647346802418767e+00,4.158832819709028e-01,1.617996567615676e-02,0.000000e+00,2.292123e+00,2.308303e+00
1.692790889219960e+07,4.647392836418732e+00,4.159612561743945e-01,5.248145530475845e-01,0.000000e+00,2.285185e+00,2.809999e+00
1.694377384857854e+07,4.647447270353410e+00,4.160408860937476e-01,1.033517699704488e+00,0.000000e+00,-4.005007e+00,-2.971490e+00
1.695963880495748e+07,4.647510234791011e+00,4.161221874219686e-01,1.542290276819287e+00,0.000000e+00,-4.012083e+00,-2.469793e+00
1.697550376133641e+07,4.647580433744434e+00,4.162048709812720e-01,2.051133200437054e+00,0.000000e+00,-4.019230e+00,-1.968097e+00
1.699136871771535e+07,4.647654657114083e+00,4.162882366516293e-01,2.560047032330982e+00,0.000000e+00,-4.026447e+00,-1.466400e+00
1.700723367409429e+07,4.647727835418805e+00,4.163711862937680e-01,3.069031467139684e+00,0.000000e+00,-4.033735e+00,-9.647034e-01
1.702309863047322e+07,4.647793896143602e+00,4.164524075414603e-01,-2.705100272016264e+00,0.000000e+00,2.242093e+00,-4.630069e-01
1.703896358685216e+07,4.647847087624030e+00,4.165306534395954e-01,-2.195980002458878e+00,0.000000e+00,2.234670e+00,3.868957e-02
1.705482854323110e+07,4.647883092365568e+00,4.166049837052876e-01,-1.686795698811146e+00,0.000000e+00,2.227182e+00,5.403860e-01
1.707069349961003e+07,4.647899512255738e+00,4.166748654874817e-01,-1.177549347226683e+00,0.000000e+00,2.219632e+00,1.042082e+00
1.708655845598897e+07,4.647895880770293e+00,4.167401808339679e-01,-6.682415828089647e-01,0.000000e+00,2.212020e+00,1.543779e+00
1.710242341236791e+07,4.647873664250691e+00,4.168012225081180e-01,-1.588715498024427e-01,0.000000e+00,2.204347e+00,2.045475e+00
1.711828836874684e+07,4.647836287950324e+00,4.168587038904644e-01,3.505626577776010e-01,0.000000e+00,2.196609e+00,2.547172e+00
1.713415332512578e+07,4.647788960094561e+00,4.169137205683365e-01,8.600631471173975e-01,0.000000e+00,2.188805e+00,3.048868e+00
1.715001828150472e+07,4.647737802934463e+00,4.169675619706718e-01,1.369631349031601e+00,0.000000e+00,-4.102252e+00,-2.732621e+00
1.716588323788365e+07,4.647688525338505e+00,4.170214292346138e-01,1.879267551281181e+00,0.000000e+00,-4.110192e+00,-2.230924e+00
1.718174819426259e+07,4.647645263252849e+00,4.170761911953529e-01,2.388970998313607e+00,0.000000e+00,-4.118199e+00,-1.729228e+00
1.719761315064153e+07,4.647610185900491e+00,4.171322905206997e-01,2.898740340289189e+00,0.000000e+00,-4.126271e+00,-1.227531e+00
1.721347810702046e+07,4.647583740319182e+00,4.171898026178240e-01,-2.874611201449420e+00,0.000000e+00,2.148777e+00,-7.258346e-01
1.722934306339940e+07,4.647565281069780e+00,4.172485683438915e-01,-2.364714312073885e+00,0.000000e+00,2.140576e+00,-2.241381e-01
1.724520801977834e+07,4.647553688128737e+00,4.173083236970558e-01,-1.854755335079060e+00,0.000000e+00,2.132314e+00,2.775584e-01
1.726107297615727e+07,4.647547772012837e+00,4.173687868853603e-01,-1.344735068270860e+00,0.000000e+00,2.123990e+00,7.792548e-01
1.727693793253621e+07,4.647546474898793e+00,4.174297050971518e-01,-8.346541357568131e-01,0.000000e+00,2.115605e+00,1.280951e+00
1.729280288891515e+07,4.647548983273431e+00,4.174908775228328e-01,-3.245130463625421e-01,0.000000e+00,2.107161e+00,1.782648e+00
1.730866784529408e+07,4.647554765249201e+00,4.175521627928448e-01,1.856877677897828e-01,0.000000e+00,2.098656e+00,2.284344e+00
1.732453280167302e+07,4.647563580220170e+00,4.176134873517767e-01,6.959479444092005e-01,0.000000e+00,2.090093e+00,2.786040e+00
1.734039775805196e+07,4.647575560019501e+00,4.176748580269246e-01,1.206267199022664e+00,0.000000e+00,-4.201716e+00,-2.995448e+00
1.735626271443089e+07,4.647591389882949e+00,4.177364022991416e-01,1.716645374454658e+00,0.000000e+00,-4.210397e+00,-2.493752e+00
1.737212767080983e+07,4.647612766852731e+00,4.177984661057624e-01,2.227082523339185e+00,0.000000e+00,-4.219138e+00,-1.992055e+00
1.738799262718877e+07,4.647643654132691e+00,4.178618751887891e-01,2.737579026723484e+00,0.000000e+00,-4.227938e+00,-1.490359e+00
1.740385758356771e+07,4.647693849975722e+00,4.179286967179935e-01,-3.035049690960522e+00,0.000000e+00,2.046387e+00,-9.886622e-01
1.741972253994664e+07,4.647791168827997e+00,4.180048175557537e-01,-2.524433523999859e+00,0.000000e+00,2.037468e+00,-4.869657e-01
1.743558749632558e+07,4.648024081049172e+00,4.181089880393040e-01,-2.013777282041942e+00,0.000000e+00,2.028508e+00,1.473078e-02
1.745145245270452e+07,4.648541941205054e+00,4.182728307240846e-01,-1.503259688975486e+00,0.000000e+00,2.019687e+00,5.164272e-01
1.746731740908345e+07,4.648492959536734e+00,4.183155637765591e-01,-9.930501488951601e-01,0.000000e+00,2.011174e+00,1.018124e+00
1.748318236546239e+07,4.647995113347187e+00,4.182622587114561e-01,-4.823855938503950e-01,0.000000e+00,2.002206e+00,1.519820e+00
1.749904732184133e+07,4.647806890352477e+00,4.182738174977644e-01,2.849418444399682e-02,0.000000e+00,1.993022e+00,2.021516e+00
1.751491227822026e+07,4.647745834261589e+00,4.183114953040276e-01,5.394312885181440e-01,0.000000e+00,1.983782e+00,2.523213e+00
1.753077723459920e+07,4.647727704107919e+00,4.183573757409755e-01,1.050412698333791e+00,0.000000e+00,1.974497e+00,3.024909e+00
1.754664219097814e+07,4.647728177800695e+00,4.184062681517166e-01,1.561439649363495e+00,0.000000e+00,-4.318019e+00,-2.756580e+00
1.756250714735707e+07,4.647740653948252e+00,4.184567529423370e-01,2.072513963071485e+00,0.000000e+00,-4.327397e+00,-2.254883e+00
1.757837210373601e+07,4.647767024941697e+00,4.185092210697697e-01,2.583637678536292e+00,0.000000e+00,-4.336824e+00,-1.753186e+00
1.759423706011495e+07,4.647822784800577e+00,4.185669528186770e-01,3.094813992002362e+00,0.000000e+00,-4.346304e+00,-1.251490e+00
1.761010201649388e+07,4.647980034796961e+00,4.186452222334948e-01,-2.677142121224331e+00,0.000000e+00,1.927349e+00,-7.497934e-01
1.762596697287282e+07,4.648565143419530e+00,4.188131135540146e-01,-2.166013932558378e+00,0.000000e+00,1.917917e+00,-2.480969e-01
1.764183192925176e+07,4.648467675816572e+00,4.188353613222462e-01,-1.655426553535146e+00,0.000000e+00,1.909026e+00,2.535996e-01
1.765769688563069e+07,4.647970676705747e+00,4.187719552847524e-01,-1.144157751848857e+00,0.000000e+00,1.899454e+00,7.552960e-01
1.767356184200963e+07,4.647861885122158e+00,4.187897136149881e-01,-6.327546384469045e-01,0.000000e+00,1.889747e+00,1.256992e+00
1.768942679838857e+07,4.647839130675899e+00,4.188245803050351e-01,-1.213212294214201e-01,0.000000e+00,1.880010e+00,1.758689e+00
1.770529175476750e+07,4.647844502340201e+00,4.188642435852330e-01,3.901463656924020e-01,0.000000e+00,1.870239e+00,2.260385e+00
1.772115671114644e+07,4.647871545105906e+00,4.189073181216062e-01,9.016535378707899e-01,0.000000e+00,1.860428e+00,2.762082e+00
